order_id,order_date,ship_date,customer_id,region,state,category,sub_category,product_id,sales,quantity,discount,profit
CA-2021-109345,2021-08-08,2021-08-12,CG-1041,West,Pennsylvania,Technology,Machines,MAC-98959,5.02,7,0.5,0.77
CA-2021-109346,2022-04-19,2022-04-21,CG-1096,Central,Texas,Furniture,Bookcases,BOO-74196,382.61,1,0.1,-34.35
CA-2021-109347,2021-07-10,2021-07-13,CG-1118,South,California,Furniture,Tables,TAB-62926,119.48,10,0.5,6.25
CA-2021-109348,2021-12-02,2021-12-04,CG-1154,Central,Michigan,Office Supplies,Fasteners,FAS-12025,722.02,5,0.1,113.59
CA-2021-109349,2021-11-30,2021-12-04,CG-1123,South,New York,Furniture,Bookcases,BOO-89246,2784.83,8,0.2,989.22
CA-2021-109350,2022-05-10,2022-05-14,CG-1034,West,Pennsylvania,Furniture,Chairs,CHA-25162,1837.87,3,0,123.29
CA-2021-109351,2021-10-22,2021-10-29,CG-1076,Central,Florida,Furniture,Chairs,CHA-34048,2242.57,6,0.5,597.9
CA-2021-109352,2021-10-22,2021-10-23,CG-1140,West,Ohio,Technology,Phones,PHO-81872,734.85,9,0,-103.18
CA-2021-109353,2022-06-28,2022-07-04,CG-1166,Central,New York,Furniture,Tables,TAB-31318,2316.53,9,0.1,800.73
CA-2021-109354,2021-03-11,2021-03-17,CG-1011,West,California,Technology,Copiers,COP-72304,1268.55,9,0,465.77
CA-2021-109355,2021-10-05,2021-10-11,CG-1151,East,Ohio,Technology,Copiers,COP-83298,2406.58,5,0,284.22
CA-2021-109356,2022-12-10,2022-12-15,CG-1046,Central,New York,Furniture,Furnishings,FUR-48344,1505.42,5,0,558.51
CA-2021-109357,2021-03-20,2021-03-21,CG-1109,East,New York,Technology,Machines,MAC-82451,2423.57,6,0.1,21.49
CA-2021-109358,2021-06-16,2021-06-21,CG-1096,Central,Pennsylvania,Technology,Copiers,COP-42901,781.01,10,0,127.22
CA-2021-109359,2021-12-31,2022-01-06,CG-1046,South,California,Office Supplies,Envelopes,ENV-51562,2454.21,6,0,-10.98
CA-2021-109360,2022-08-15,2022-08-20,CG-1081,South,Texas,Technology,Copiers,COP-54671,1146.08,2,0.3,-193.14
CA-2021-109361,2021-02-15,2021-02-19,CG-1081,East,Ohio,Office Supplies,Supplies,SUP-39992,128.26,7,0,-12.7
CA-2021-109362,2021-11-21,2021-11-27,CG-1046,East,New York,Furniture,Tables,TAB-10331,580.98,3,0,165.57
CA-2021-109363,2022-12-09,2022-12-12,CG-1080,West,Ohio,Office Supplies,Paper,PAP-76007,2254.85,10,0.3,-106.0
CA-2021-109364,2021-01-27,2021-02-01,CG-1083,West,Florida,Office Supplies,Envelopes,ENV-38799,128.17,10,0,18.46
CA-2021-109365,2022-01-27,2022-01-29,CG-1046,Central,Pennsylvania,Furniture,Furnishings,FUR-52281,1010.33,7,0,17.64
CA-2021-109366,2021-04-15,2021-04-22,CG-1111,Central,Michigan,Technology,Phones,PHO-17784,1493.83,8,0.1,86.19
CA-2021-109367,2021-10-09,2021-10-11,CG-1109,West,California,Technology,Accessories,ACC-81924,2341.6,1,0.3,609.14
CA-2021-109368,2021-06-26,2021-06-28,CG-1139,South,Michigan,Office Supplies,Supplies,SUP-85203,1280.2,7,0,306.96
CA-2021-109369,2021-07-28,2021-07-29,CG-1145,Central,Texas,Technology,Machines,MAC-63852,2116.96,10,0,-39.53
CA-2021-109370,2022-01-23,2022-01-27,CG-1168,East,Illinois,Office Supplies,Labels,LAB-76806,1404.69,3,0.3,386.66
CA-2021-109371,2022-11-29,2022-11-30,CG-1053,Central,Pennsylvania,Office Supplies,Appliances,APP-16181,1118.9,2,0,101.62
CA-2021-109372,2023-01-01,2023-01-08,CG-1198,Central,Georgia,Technology,Machines,MAC-64447,2707.73,4,0,-188.7
CA-2021-109373,2021-06-26,2021-06-28,CG-1158,South,New York,Office Supplies,Binders,BIN-70856,464.36,9,0,160.2
CA-2021-109374,2021-05-06,2021-05-08,CG-1189,Central,Florida,Office Supplies,Storage,STO-52620,1795.79,7,0.1,287.91
CA-2021-109375,2022-02-06,2022-02-11,CG-1082,Central,Florida,Office Supplies,Art,ART-45621,2386.42,10,0,189.66
CA-2021-109376,2022-09-19,2022-09-23,CG-1017,Central,Texas,Office Supplies,Storage,STO-75510,2352.65,8,0.3,-149.74
CA-2021-109377,2021-07-21,2021-07-23,CG-1122,South,Texas,Furniture,Bookcases,BOO-93147,2409.5,7,0,776.92
CA-2021-109378,2022-04-17,2022-04-18,CG-1124,East,Texas,Furniture,Chairs,CHA-66782,979.77,7,0.2,270.09
CA-2021-109379,2022-05-12,2022-05-14,CG-1064,East,Georgia,Office Supplies,Labels,LAB-43678,169.7,4,0,-21.84
CA-2021-109380,2022-09-12,2022-09-19,CG-1037,East,Texas,Furniture,Bookcases,BOO-96900,1281.48,4,0.3,-131.33
CA-2021-109381,2021-04-21,2021-04-27,CG-1040,East,Michigan,Furniture,Chairs,CHA-81428,72.34,1,0.2,4.03
CA-2021-109382,2021-12-18,2021-12-23,CG-1060,West,Pennsylvania,Furniture,Bookcases,BOO-36338,1152.12,6,0.1,233.35
CA-2021-109383,2022-01-26,2022-01-31,CG-1179,South,Pennsylvania,Office Supplies,Envelopes,ENV-74472,131.21,3,0.3,-5.81
CA-2021-109384,2021-05-23,2021-05-25,CG-1098,South,Pennsylvania,Office Supplies,Fasteners,FAS-17855,2500.17,4,0,586.84
CA-2021-109385,2022-09-26,2022-10-02,CG-1081,Central,Illinois,Technology,Accessories,ACC-97534,2971.0,10,0.3,211.95
CA-2021-109386,2022-10-02,2022-10-09,CG-1091,South,Pennsylvania,Furniture,Furnishings,FUR-28350,1469.28,7,0,226.67
CA-2021-109387,2022-08-18,2022-08-21,CG-1070,West,New York,Furniture,Tables,TAB-70846,589.94,10,0,-19.62
CA-2021-109388,2021-12-24,2021-12-28,CG-1104,East,California,Office Supplies,Paper,PAP-87590,1171.01,4,0,-76.01
CA-2021-109389,2021-11-22,2021-11-26,CG-1199,West,Illinois,Office Supplies,Storage,STO-74714,584.58,9,0.2,-19.13
CA-2021-109390,2022-07-05,2022-07-10,CG-1087,Central,Illinois,Furniture,Bookcases,BOO-97061,1154.71,3,0.2,-214.82
CA-2021-109391,2021-07-27,2021-08-01,CG-1151,Central,Florida,Furniture,Chairs,CHA-80679,1685.05,6,0.3,210.97
CA-2021-109392,2021-02-08,2021-02-09,CG-1008,West,Pennsylvania,Furniture,Furnishings,FUR-50411,292.04,3,0.1,102.38
CA-2021-109393,2021-07-05,2021-07-08,CG-1009,East,Florida,Technology,Machines,MAC-26470,2567.47,10,0,274.44
CA-2021-109394,2022-02-04,2022-02-07,CG-1007,South,Illinois,Office Supplies,Storage,STO-79330,650.82,10,0.2,-30.02
CA-2021-109395,2022-12-19,2022-12-23,CG-1141,Central,Pennsylvania,Technology,Machines,MAC-32445,639.04,2,0,138.47
CA-2021-109396,2022-04-06,2022-04-11,CG-1165,East,California,Technology,Copiers,COP-92585,1150.03,3,0,-21.41
CA-2021-109397,2022-12-06,2022-12-07,CG-1125,East,Illinois,Furniture,Bookcases,BOO-22277,2985.03,5,0.3,303.48
CA-2021-109398,2022-06-24,2022-06-30,CG-1116,East,Michigan,Office Supplies,Storage,STO-13534,1638.09,7,0,447.63
CA-2021-109399,2022-01-27,2022-01-30,CG-1169,West,Pennsylvania,Technology,Phones,PHO-96232,694.06,9,0.5,-100.9
CA-2021-109400,2022-09-02,2022-09-06,CG-1093,West,Illinois,Furniture,Chairs,CHA-21578,1041.22,2,0,5.47
CA-2021-109401,2021-12-23,2021-12-29,CG-1081,West,New York,Office Supplies,Storage,STO-85181,1793.38,6,0.2,317.42
CA-2021-109402,2021-05-26,2021-05-28,CG-1161,West,Michigan,Office Supplies,Paper,PAP-24845,1097.57,9,0,273.84
CA-2021-109403,2021-10-02,2021-10-05,CG-1115,East,Michigan,Technology,Copiers,COP-98349,557.16,10,0.5,4.51
CA-2021-109404,2021-02-27,2021-03-02,CG-1029,West,Texas,Furniture,Chairs,CHA-32568,1419.21,9,0.5,-15.87
CA-2021-109405,2022-08-09,2022-08-12,CG-1003,Central,Ohio,Technology,Copiers,COP-24852,2371.16,7,0,113.32
CA-2021-109406,2021-10-27,2021-10-28,CG-1102,Central,Georgia,Furniture,Furnishings,FUR-18414,2513.48,9,0.1,261.1
CA-2021-109407,2022-12-03,2022-12-06,CG-1101,West,New York,Office Supplies,Supplies,SUP-81376,828.94,8,0,84.84
CA-2021-109408,2021-05-08,2021-05-10,CG-1161,South,California,Technology,Accessories,ACC-29024,1769.29,8,0.3,647.81
CA-2021-109409,2022-10-06,2022-10-10,CG-1002,East,Illinois,Furniture,Tables,TAB-14064,2686.75,8,0,236.71
CA-2021-109410,2022-06-18,2022-06-21,CG-1103,South,Pennsylvania,Furniture,Tables,TAB-20413,125.46,6,0.5,-18.86
CA-2021-109411,2022-11-04,2022-11-10,CG-1112,Central,Florida,Office Supplies,Art,ART-38808,97.42,3,0.1,17.81
CA-2021-109412,2022-10-03,2022-10-08,CG-1123,West,Michigan,Office Supplies,Art,ART-41840,1834.23,9,0,487.58
CA-2021-109413,2022-02-27,2022-03-03,CG-1002,South,Washington,Technology,Phones,PHO-57384,2102.22,2,0.5,-245.07
CA-2021-109414,2022-08-06,2022-08-10,CG-1021,Central,Florida,Furniture,Chairs,CHA-89156,480.77,5,0,62.5
CA-2021-109415,2022-04-27,2022-05-03,CG-1062,South,Texas,Technology,Accessories,ACC-34381,286.09,5,0.5,106.93
CA-2021-109416,2021-09-10,2021-09-13,CG-1008,East,Georgia,Furniture,Bookcases,BOO-26927,2771.98,6,0,-193.49
CA-2021-109417,2022-11-16,2022-11-23,CG-1197,East,Illinois,Technology,Copiers,COP-66726,632.51,6,0.3,215.16
CA-2021-109418,2022-07-28,2022-07-31,CG-1015,Central,Texas,Office Supplies,Fasteners,FAS-24285,1804.69,3,0,101.27
CA-2021-109419,2022-05-09,2022-05-11,CG-1143,South,California,Office Supplies,Fasteners,FAS-29423,2211.11,1,0,-104.37
CA-2021-109420,2022-03-27,2022-03-28,CG-1112,South,California,Furniture,Bookcases,BOO-98513,998.69,7,0,58.43
CA-2021-109421,2021-08-26,2021-08-29,CG-1164,South,Washington,Furniture,Bookcases,BOO-61100,1705.2,10,0,245.6
CA-2021-109422,2021-06-04,2021-06-09,CG-1188,South,Florida,Furniture,Furnishings,FUR-65333,28.79,9,0.3,9.62
CA-2021-109423,2021-12-30,2022-01-03,CG-1012,South,Illinois,Furniture,Bookcases,BOO-90183,1543.88,8,0.3,391.59
CA-2021-109424,2022-08-24,2022-08-30,CG-1031,Central,Washington,Furniture,Bookcases,BOO-91813,2548.4,6,0,441.78
CA-2021-109425,2022-03-26,2022-03-28,CG-1165,South,New York,Office Supplies,Fasteners,FAS-24885,2688.5,6,0.3,997.94
CA-2021-109426,2022-10-06,2022-10-13,CG-1090,East,Michigan,Technology,Copiers,COP-65216,2263.64,10,0,-448.91
CA-2021-109427,2022-02-04,2022-02-05,CG-1161,West,Washington,Furniture,Bookcases,BOO-98849,2200.39,7,0,-389.96
CA-2021-109428,2022-12-18,2022-12-23,CG-1134,Central,California,Furniture,Furnishings,FUR-26477,24.62,5,0,-3.64
CA-2021-109429,2021-02-25,2021-02-27,CG-1056,West,Ohio,Technology,Phones,PHO-53566,2486.48,7,0,623.92
CA-2021-109430,2022-03-10,2022-03-13,CG-1094,Central,Texas,Furniture,Tables,TAB-52183,1701.49,3,0,678.25
CA-2021-109431,2021-12-22,2021-12-24,CG-1189,West,Illinois,Furniture,Furnishings,FUR-20765,2182.53,10,0.5,-117.27
CA-2021-109432,2021-11-29,2021-12-05,CG-1184,South,Texas,Office Supplies,Supplies,SUP-82372,1656.79,1,0.5,529.38
CA-2021-109433,2021-12-08,2021-12-12,CG-1082,East,California,Furniture,Bookcases,BOO-81785,1466.38,9,0.2,249.76
CA-2021-109434,2021-01-07,2021-01-13,CG-1184,East,Washington,Office Supplies,Art,ART-36724,2983.29,6,0,648.07
CA-2021-109435,2021-03-28,2021-04-04,CG-1093,West,Texas,Technology,Machines,MAC-79077,953.24,5,0,-137.63
CA-2021-109436,2021-05-31,2021-06-03,CG-1144,East,Georgia,Technology,Machines,MAC-25315,1401.31,8,0.5,-272.94
CA-2021-109437,2022-09-16,2022-09-23,CG-1092,South,Texas,Technology,Machines,MAC-54643,1265.78,6,0,134.24
CA-2021-109438,2021-11-30,2021-12-06,CG-1097,South,California,Technology,Accessories,ACC-79850,2095.12,4,0.3,104.91
CA-2021-109439,2022-07-23,2022-07-24,CG-1154,Central,Pennsylvania,Furniture,Tables,TAB-29052,469.93,6,0.5,129.9
CA-2021-109440,2021-04-07,2021-04-09,CG-1027,Central,Illinois,Furniture,Bookcases,BOO-97252,2577.6,6,0.1,539.09
CA-2021-109441,2021-01-29,2021-02-01,CG-1116,Central,Ohio,Office Supplies,Paper,PAP-31175,1509.43,5,0.5,137.4
CA-2021-109442,2022-01-25,2022-01-30,CG-1037,South,California,Furniture,Furnishings,FUR-10554,528.74,3,0.3,206.38
CA-2021-109443,2022-01-29,2022-02-05,CG-1086,West,California,Technology,Phones,PHO-20473,1220.81,8,0,291.99
CA-2021-109444,2021-02-27,2021-03-04,CG-1047,West,Ohio,Furniture,Chairs,CHA-48187,580.86,9,0.2,-29.87
CA-2021-109445,2022-10-16,2022-10-19,CG-1162,East,Georgia,Furniture,Bookcases,BOO-66490,1638.2,7,0,274.52
CA-2021-109446,2021-01-06,2021-01-11,CG-1105,East,Florida,Technology,Accessories,ACC-17937,1423.77,5,0.5,425.73
CA-2021-109447,2021-07-26,2021-07-27,CG-1045,East,Florida,Technology,Copiers,COP-54467,2437.46,7,0,940.37
CA-2021-109448,2021-01-14,2021-01-18,CG-1151,Central,Michigan,Office Supplies,Storage,STO-71470,2846.11,1,0.3,509.0
CA-2021-109449,2022-02-18,2022-02-19,CG-1023,West,Florida,Technology,Accessories,ACC-16577,2098.47,3,0.3,784.34
CA-2021-109450,2021-12-14,2021-12-18,CG-1092,West,Florida,Technology,Accessories,ACC-72820,2932.18,6,0,468.85
CA-2021-109451,2021-05-24,2021-05-27,CG-1054,South,Pennsylvania,Furniture,Chairs,CHA-47878,2508.36,9,0.1,967.62
CA-2021-109452,2022-03-21,2022-03-26,CG-1094,South,Florida,Furniture,Chairs,CHA-39234,1522.21,8,0,-193.9
CA-2021-109453,2021-10-06,2021-10-07,CG-1169,West,Ohio,Office Supplies,Envelopes,ENV-54489,751.69,10,0.3,-146.61
CA-2021-109454,2022-09-14,2022-09-16,CG-1051,East,New York,Office Supplies,Paper,PAP-22966,998.99,10,0,297.9
CA-2021-109455,2022-02-27,2022-03-01,CG-1003,East,New York,Technology,Accessories,ACC-92567,1425.65,3,0.3,543.17
CA-2021-109456,2021-07-13,2021-07-20,CG-1156,South,Illinois,Furniture,Chairs,CHA-72194,261.77,2,0,84.61
CA-2021-109457,2021-06-07,2021-06-14,CG-1162,Central,Georgia,Technology,Machines,MAC-19625,1308.65,5,0.1,252.58
CA-2021-109458,2021-09-10,2021-09-16,CG-1001,West,Michigan,Furniture,Tables,TAB-41667,2393.82,3,0,125.81
CA-2021-109459,2021-10-10,2021-10-15,CG-1179,West,California,Office Supplies,Appliances,APP-34397,2380.16,2,0.1,593.83
CA-2021-109460,2021-07-26,2021-07-27,CG-1121,East,California,Office Supplies,Supplies,SUP-98313,227.36,6,0.3,23.73
CA-2021-109461,2021-03-04,2021-03-11,CG-1163,East,Texas,Furniture,Furnishings,FUR-28425,534.97,1,0.1,158.11
CA-2021-109462,2022-02-04,2022-02-11,CG-1080,South,Illinois,Furniture,Tables,TAB-20747,2079.06,5,0.3,-199.68
CA-2021-109463,2021-10-31,2021-11-03,CG-1077,West,Michigan,Technology,Copiers,COP-71102,683.29,4,0.3,83.58
CA-2021-109464,2021-07-23,2021-07-25,CG-1054,Central,Georgia,Furniture,Bookcases,BOO-45574,1324.03,4,0.1,413.26
CA-2021-109465,2022-04-22,2022-04-25,CG-1090,Central,California,Office Supplies,Fasteners,FAS-26787,39.51,4,0,0.49
CA-2021-109466,2021-04-28,2021-04-30,CG-1152,Central,Ohio,Office Supplies,Binders,BIN-18821,1563.29,4,0,398.65
CA-2021-109467,2021-03-02,2021-03-08,CG-1059,South,Georgia,Office Supplies,Appliances,APP-65974,2702.79,2,0,-460.23
CA-2021-109468,2022-08-30,2022-09-05,CG-1007,East,Florida,Furniture,Chairs,CHA-35712,669.63,8,0.2,-91.64
CA-2021-109469,2021-04-10,2021-04-14,CG-1008,South,New York,Office Supplies,Labels,LAB-84845,2686.93,10,0,99.4
CA-2021-109470,2022-06-22,2022-06-26,CG-1102,Central,Michigan,Office Supplies,Labels,LAB-57345,262.1,4,0.3,99.35
CA-2021-109471,2021-11-21,2021-11-27,CG-1161,South,New York,Office Supplies,Storage,STO-97838,1055.68,5,0.2,-134.02
CA-2021-109472,2022-03-25,2022-03-26,CG-1150,South,Texas,Office Supplies,Binders,BIN-69710,2241.25,6,0.1,101.67
CA-2021-109473,2022-09-02,2022-09-05,CG-1073,South,California,Office Supplies,Envelopes,ENV-11448,179.51,1,0.3,10.32
CA-2021-109474,2021-05-27,2021-05-31,CG-1097,Central,California,Technology,Accessories,ACC-23160,810.89,4,0.3,201.84
CA-2021-109475,2022-04-28,2022-05-02,CG-1061,South,California,Technology,Machines,MAC-63776,874.15,5,0,-110.52
CA-2021-109476,2021-02-11,2021-02-15,CG-1180,East,California,Office Supplies,Art,ART-28877,305.07,1,0.5,-50.65
CA-2021-109477,2022-07-06,2022-07-08,CG-1044,East,Texas,Technology,Phones,PHO-80248,121.52,6,0.3,5.44
CA-2021-109478,2021-08-26,2021-09-02,CG-1129,Central,New York,Office Supplies,Paper,PAP-17456,390.35,1,0,-26.82
CA-2021-109479,2021-12-09,2021-12-12,CG-1183,South,California,Furniture,Chairs,CHA-29835,2829.58,7,0,327.51
CA-2021-109480,2021-02-17,2021-02-20,CG-1186,West,Texas,Furniture,Bookcases,BOO-12969,395.18,4,0,35.48
CA-2021-109481,2022-09-06,2022-09-07,CG-1062,East,California,Office Supplies,Paper,PAP-57910,1158.53,2,0,198.13
CA-2021-109482,2022-02-08,2022-02-13,CG-1106,West,Ohio,Office Supplies,Art,ART-75415,2942.69,8,0.3,-463.56
CA-2021-109483,2022-07-26,2022-07-28,CG-1183,South,Pennsylvania,Furniture,Furnishings,FUR-14655,1066.81,7,0.1,257.23
CA-2021-109484,2021-06-22,2021-06-26,CG-1018,West,Illinois,Furniture,Furnishings,FUR-68832,1565.75,2,0.2,275.33
CA-2021-109485,2021-03-12,2021-03-16,CG-1138,South,Georgia,Office Supplies,Art,ART-48643,1981.29,8,0.2,254.61
CA-2021-109486,2021-09-15,2021-09-22,CG-1109,West,Ohio,Technology,Machines,MAC-56137,2759.16,8,0,179.39
CA-2021-109487,2022-12-09,2022-12-14,CG-1021,East,Georgia,Furniture,Bookcases,BOO-88258,1438.43,10,0.1,-119.38
CA-2021-109488,2021-06-26,2021-07-02,CG-1129,South,Texas,Furniture,Chairs,CHA-63592,825.68,3,0.3,145.17
CA-2021-109489,2021-08-05,2021-08-10,CG-1029,East,Michigan,Furniture,Tables,TAB-69769,1828.51,8,0,616.21
CA-2021-109490,2021-09-01,2021-09-05,CG-1081,South,Illinois,Office Supplies,Fasteners,FAS-77581,523.29,5,0,140.86
CA-2021-109491,2021-01-03,2021-01-07,CG-1011,Central,Georgia,Technology,Machines,MAC-88232,175.05,3,0.1,25.32
CA-2021-109492,2022-02-04,2022-02-07,CG-1041,West,Illinois,Furniture,Tables,TAB-62712,2298.51,4,0,519.27
CA-2021-109493,2021-10-14,2021-10-17,CG-1025,West,New York,Furniture,Tables,TAB-46134,2306.95,3,0,684.48
CA-2021-109494,2021-01-02,2021-01-03,CG-1135,South,Washington,Technology,Machines,MAC-34821,2843.23,3,0.3,479.77
CA-2021-109495,2021-12-04,2021-12-11,CG-1012,West,Pennsylvania,Furniture,Furnishings,FUR-30886,1824.91,4,0.1,345.54
CA-2021-109496,2022-03-26,2022-03-27,CG-1189,East,Florida,Furniture,Chairs,CHA-59947,22.92,7,0.3,9.12
CA-2021-109497,2021-05-24,2021-05-28,CG-1177,West,Illinois,Furniture,Chairs,CHA-81368,2304.22,9,0,809.99
CA-2021-109498,2021-03-26,2021-03-28,CG-1057,Central,Texas,Furniture,Bookcases,BOO-64169,1689.64,6,0,617.46
CA-2021-109499,2021-05-09,2021-05-16,CG-1008,East,Washington,Furniture,Bookcases,BOO-22815,57.46,6,0,17.93
CA-2021-109500,2022-09-07,2022-09-11,CG-1093,East,Florida,Office Supplies,Labels,LAB-23250,1407.67,5,0,-238.01
CA-2021-109501,2022-08-25,2022-08-29,CG-1001,South,Michigan,Technology,Accessories,ACC-28528,2315.03,2,0.3,170.74
CA-2021-109502,2021-06-06,2021-06-13,CG-1066,South,Ohio,Furniture,Furnishings,FUR-73028,1004.23,8,0.1,194.45
CA-2021-109503,2021-11-17,2021-11-24,CG-1149,Central,Illinois,Furniture,Tables,TAB-49114,2761.6,5,0,221.81
CA-2021-109504,2021-07-02,2021-07-06,CG-1029,East,Ohio,Office Supplies,Appliances,APP-25963,1438.27,7,0,-30.77
CA-2021-109505,2022-08-11,2022-08-13,CG-1182,West,Michigan,Furniture,Furnishings,FUR-74726,2255.1,3,0,-250.87
CA-2021-109506,2022-12-03,2022-12-07,CG-1016,Central,Ohio,Office Supplies,Envelopes,ENV-22485,2043.88,5,0,308.02
CA-2021-109507,2021-05-26,2021-05-28,CG-1171,East,Illinois,Furniture,Bookcases,BOO-14433,2818.84,3,0,691.69
CA-2021-109508,2022-02-26,2022-03-05,CG-1100,South,Georgia,Office Supplies,Envelopes,ENV-98855,890.96,3,0.2,276.65
CA-2021-109509,2021-08-11,2021-08-12,CG-1126,Central,Illinois,Office Supplies,Storage,STO-41307,1600.25,6,0,-25.38
CA-2021-109510,2021-03-12,2021-03-18,CG-1116,West,Michigan,Technology,Phones,PHO-11141,2078.37,5,0,-136.01
CA-2021-109511,2021-04-18,2021-04-24,CG-1065,Central,Florida,Technology,Phones,PHO-96403,73.19,6,0.3,-7.08
CA-2021-109512,2021-04-05,2021-04-06,CG-1172,Central,Michigan,Office Supplies,Supplies,SUP-23825,1365.49,8,0.2,-208.48
CA-2021-109513,2022-12-12,2022-12-18,CG-1131,South,New York,Furniture,Chairs,CHA-49740,1744.26,2,0.3,-342.1
CA-2021-109514,2021-10-03,2021-10-09,CG-1084,East,Washington,Furniture,Furnishings,FUR-80473,2778.19,10,0,1108.16
CA-2021-109515,2021-03-14,2021-03-19,CG-1164,Central,Florida,Furniture,Furnishings,FUR-41544,1756.47,10,0.1,689.28
CA-2021-109516,2022-04-12,2022-04-13,CG-1058,West,Florida,Technology,Machines,MAC-49075,2921.64,8,0.3,-124.51
CA-2021-109517,2021-08-01,2021-08-08,CG-1189,Central,California,Office Supplies,Art,ART-46669,376.95,9,0,148.81
CA-2021-109518,2022-07-01,2022-07-05,CG-1067,West,New York,Technology,Machines,MAC-29651,87.13,3,0,34.32
CA-2021-109519,2022-10-21,2022-10-23,CG-1170,West,Washington,Furniture,Furnishings,FUR-46981,1557.95,3,0.2,107.07
CA-2021-109520,2021-07-14,2021-07-20,CG-1031,Central,California,Office Supplies,Supplies,SUP-83455,2891.93,3,0,-164.31
CA-2021-109521,2021-02-10,2021-02-16,CG-1136,South,Pennsylvania,Office Supplies,Art,ART-85593,1908.02,9,0,264.07
CA-2021-109522,2022-06-16,2022-06-19,CG-1075,West,Pennsylvania,Office Supplies,Art,ART-26329,2935.28,4,0,1131.08
CA-2021-109523,2021-07-22,2021-07-27,CG-1117,West,Washington,Office Supplies,Art,ART-43837,1320.03,6,0.1,-5.3
CA-2021-109524,2021-06-22,2021-06-26,CG-1075,West,Illinois,Furniture,Bookcases,BOO-77957,1936.37,7,0.5,-268.87
CA-2021-109525,2022-01-19,2022-01-21,CG-1163,East,Michigan,Furniture,Furnishings,FUR-54970,1573.66,5,0.1,374.0
CA-2021-109526,2021-10-22,2021-10-29,CG-1124,Central,Florida,Technology,Accessories,ACC-17085,2060.02,3,0,470.51
CA-2021-109527,2021-01-19,2021-01-25,CG-1083,West,Pennsylvania,Technology,Machines,MAC-35051,2085.45,8,0.3,584.48
CA-2021-109528,2021-07-03,2021-07-06,CG-1087,South,Washington,Office Supplies,Fasteners,FAS-70227,1837.2,10,0.3,441.79
CA-2021-109529,2022-07-15,2022-07-19,CG-1065,West,Texas,Technology,Accessories,ACC-95702,404.87,7,0,-67.48
CA-2021-109530,2021-06-20,2021-06-23,CG-1121,Central,California,Office Supplies,Binders,BIN-61865,2473.97,7,0.3,581.99
CA-2021-109531,2022-02-07,2022-02-13,CG-1029,East,Ohio,Office Supplies,Envelopes,ENV-31469,10.22,2,0.1,2.01
CA-2021-109532,2022-12-06,2022-12-09,CG-1097,East,Georgia,Technology,Machines,MAC-66817,514.65,7,0.3,105.15
CA-2021-109533,2021-02-11,2021-02-12,CG-1197,West,Ohio,Furniture,Furnishings,FUR-98916,175.62,9,0.3,48.59
CA-2021-109534,2022-02-09,2022-02-15,CG-1129,Central,Pennsylvania,Office Supplies,Paper,PAP-82008,1190.66,3,0.1,400.07
CA-2021-109535,2022-06-02,2022-06-09,CG-1011,West,Pennsylvania,Technology,Copiers,COP-92432,1884.09,8,0.5,-242.8
CA-2021-109536,2021-12-03,2021-12-08,CG-1122,West,Illinois,Office Supplies,Labels,LAB-25554,628.96,8,0.1,111.78
CA-2021-109537,2022-04-22,2022-04-25,CG-1028,West,California,Furniture,Furnishings,FUR-42446,1492.21,6,0.2,-174.67
CA-2021-109538,2022-12-21,2022-12-24,CG-1036,East,Michigan,Technology,Phones,PHO-12450,2909.29,1,0.5,-140.14
CA-2021-109539,2022-12-27,2022-12-30,CG-1148,South,Pennsylvania,Office Supplies,Supplies,SUP-66538,2578.97,10,0.2,-419.52
